"state_fips","state_usps","county_fips","county_name","cwa","time_zone","feature_area","latitude","longitude"
"31","NE","087","Hitchcock","GLD","C","sw",40.1763350892,-101.042242075
"31","NE","089","Holt","LBF","C","nc",42.4557064419,-98.7838312424
"31","NE","091","Hooker","LBF","M","wc",41.9159107093,-101.135338524
"31","NE","093","Howard","GID","C","cc",41.2199991557,-98.5171235056
"31","NE","095","Jefferson","OAX","C","se",40.1757110342,-97.1425521135
"31","NE","097","Johnson","OAX","C","se",40.3926147719,-96.2649079554
"31","NE","099","Kearney","GID","C","sc",40.506715962,-98.9480096447
"31","NE","101","Keith","LBF","M","sw",41.1987618505,-101.661321354
"31","NE","103","Keya Paha","LBF","C","nc",42.8788669014,-99.7124228008
"31","NE","105","Kimball","CYS","M","pa",41.1976809679,-103.714975207
"31","NE","107","Knox","OAX","C","ne",42.6368680114,-97.8918803239
"31","NE","109","Lancaster","OAX","C","se",40.7840859108,-96.6877589906
"31","NE","111","Lincoln","LBF","C","sw",41.047770287,-100.745229093
"31","NE","113","Logan","LBF","C","wc",41.5664926389,-100.482848865
"31","NE","115","Loup","LBF","C","nc",41.913802318,-99.4544010484
"31","NE","117","McPherson","LBF","C","wc",41.568093545,-101.06054037
"31","NE","119","Madison","OAX","C","ne",41.9166451416,-97.6008354994
"31","NE","121","Merrick","GID","C","cc",41.1698432843,-98.0375937445
"31","NE","123","Morrill","CYS","M","pa",41.7160010277,-103.010542236
"31","NE","125","Nance","GID","C","cc",41.3973234732,-97.9923010131
"31","NE","127","Nemaha","OAX","C","se",40.3881344977,-95.8485920073
"31","NE","129","Nuckolls","GID","C","sc",40.1763807135,-98.0471830988
"31","NE","131","Otoe","OAX","C","se",40.6484948511,-96.1347742602
"31","NE","133","Pawnee","OAX","C","se",40.1314485572,-96.2370158883
"31","NE","135","Perkins","LBF","M","sw",40.850911397,-101.649575216
"31","NE","137","Phelps","GID","C","sc",40.5111047899,-99.4144964028
"31","NE","139","Pierce","OAX","C","ne",42.2643546481,-97.6013344264
"31","NE","141","Platte","OAX","C","ne",41.5701272556,-97.5197956184
"31","NE","143","Polk","GID","C","ec",41.1868900296,-97.5684042402
"31","NE","145","Red Willow","GLD","C","sw",40.1758124779,-100.476820409
"31","NE","147","Richardson","OAX","C","se",40.1249450918,-95.7166602865
"31","NE","149","Rock","LBF","C","nc",42.4212656823,-99.4499526876
"31","NE","151","Saline","OAX","C","se",40.5240166562,-97.1408314969
"31","NE","153","Sarpy","OAX","C","ec",41.1130532674,-96.1118820809
"31","NE","155","Saunders","OAX","C","ec",41.2261036631,-96.6372544969
"31","NE","157","Scotts Bluff","CYS","M","pa",41.8506299325,-103.707967997
"31","NE","159","Seward","OAX","C","se",40.8723323472,-97.1394947972
"31","NE","161","Sheridan","LBF","M","pa",42.5047745142,-102.408991953
"31","NE","163","Sherman","GID","C","cc",41.2205366458,-98.9762636467
"31","NE","165","Sioux","CYS","M","pa",42.4877336851,-103.758863906
"31","NE","167","Stanton","OAX","C","ne",41.9168389486,-97.1939275592
"31","NE","169","Thayer","GID","C","sc",40.1762783417,-97.5947638644
"31","NE","171","Thomas","LBF","C","nc",41.9134992963,-100.555844902
"31","NE","173","Thurston","OAX","C","ne",42.158175124,-96.5441270946
"31","NE","175","Valley","GID","C","cc",41.5672745503,-98.9818674254
"31","NE","177","Washington","OAX","C","ec",41.5310680781,-96.2218147735
"31","NE","179","Wayne","OAX","C","ne",42.2092361926,-97.119317866
"31","NE","181","Webster","GID","C","sc",40.1764245824,-98.4999198992
"31","NE","183","Wheeler","LBF","C","nc",41.9147836372,-98.5282014695
"31","NE","185","York","GID","C","ec",40.8727498572,-97.5970745345
"32","NV","001","Churchill","REV","P","wc",39.5808605502,-118.335573239
"32","NV","003","Clark","VEF","P","ss",36.2145254189,-115.018697784
"32","NV","005","Douglas","REV","P","ww",38.9122562109,-119.616369901
"32","NV","007","Elko","LKN","P","ne",41.1458497952,-115.35776338
"32","NV","009","Esmeralda","VEFLKN","P","sc",37.7847046764,-117.632373123
"32","NV","011","Eureka","LKN","P","nc",39.9838973029,-116.268571274
"32","NV","013","Humboldt","LKN","P","nw",41.4068413413,-118.111969039
"32","NV","015","Lander","LKN","P","nc",39.933860352,-117.037896261
"32","NV","017","Lincoln","VEF","P","sc",37.6433335162,-114.877527434
"32","NV","019","Lyon","REV","P","wc",39.0179944347,-119.18901586
"32","NV","021","Mineral","REV","P","ww",38.5388052518,-118.435230373
"32","NV","023","Nye","VEFLKN","P","sc",38.0466322184,-116.47322669
"32","NV","027","Pershing","REV","P","wc",40.4403679956,-118.404419991
"32","NV","029","Storey","REV","P","ww",39.4466178933,-119.529104288
"32","NV","031","Washoe","REV","P","ww",40.6639061727,-119.663704401
"32","NV","033","White Pine","LKN","P","ne",39.4421700441,-114.901552797
"32","NV","510","Carson City","REV","P","ww",39.1507422946,-119.746478911
"33","NH","001","Belknap","GYX","E","cc",43.5187532724,-71.4232937101
"33","NH","003","Carroll","GYX","E","nn",43.8739144406,-71.2027546864
"33","NH","005","Cheshire","GYX","E","ss",42.9193213131,-72.2511743698
"33","NH","007","Coos","GYX","E","nn",44.6893027168,-71.3056941841
"33","NH","009","Grafton","GYX","E","nn",43.9408987499,-71.8204854694
"33","NH","011","Hillsborough","GYX","E","ss",42.9153151209,-71.7159729592
"33","NH","013","Merrimack","GYX","E","cc",43.2977224164,-71.680192331
"33","NH","015","Rockingham","GYX","E","ss",42.9876773735,-71.1251163148
"33","NH","017","Strafford","GYX","E","cc",43.2974706835,-71.0293251754
"33","NH","019","Sullivan","GYX","E","cc",43.3612339604,-72.2223398855
"34","NJ","001","Atlantic","PHI","E","ss",39.4825079406,-74.6765688473
"34","NJ","003","Bergen","OKX","E","ne",40.900145031,-73.934346667
"34","NJ","003","Bergen","OKX","E","ne",40.9615092622,-74.078131723
"34","NJ","005","Burlington","PHI","E","ss",39.8774108731,-74.6679407336
"34","NJ","007","Camden","PHI","E","ss",39.8037586056,-74.9598662958
"34","NJ","009","Cape May","PHI","E","ss",39.1519077549,-74.8071656021
"34","NJ","011","Cumberland","PHI","E","ss",39.3735512521,-75.1099324097
"34","NJ","013","Essex","OKX","E","ne",40.690018466,-74.1293452532
"34","NJ","013","Essex","OKX","E","ne",40.7880690721,-74.2481067582
"34","NJ","015","Gloucester","PHI","E","ss",39.7173084872,-75.1419442803
"34","NJ","017","Hudson","OKX","E","ne",40.7066881994,-74.0826265335
"34","NJ","017","Hudson","OKX","E","ne",40.7409044318,-74.0777918332
"34","NJ","019","Hunterdon","PHI","E","nw",40.5672123739,-74.9122919476
"34","NJ","021","Mercer","PHI","E","cc",40.2833109718,-74.7014514398
"34","NJ","023","Middlesex","PHI","E","nn",40.439374238,-74.4113449659
"34","NJ","025","Monmouth","PHI","E","cc",40.2590047397,-74.2256971527
"34","NJ","027","Morris","PHI","E","nn",40.8620532498,-74.5444804418
"34","NJ","029","Ocean","PHI","E","ss",39.9091759816,-74.298800837
"34","NJ","031","Passaic","OKXPHI","E","ne",41.0337407532,-74.3002646308
"34","NJ","033","Salem","PHI","E","ss",39.5872800296,-75.3458787586
"34","NJ","035","Somerset","PHI","E","nn",40.563677465,-74.6163491588
"34","NJ","037","Sussex","PHI","E","nw",41.1394490363,-74.6901805972
"34","NJ","039","Union","OKX","E","ne",40.6572069857,-74.1597518331
"34","NJ","039","Union","OKX","E","ne",40.6600040489,-74.3103943862
"34","NJ","041","Warren","PHI","E","nw",40.8573860434,-74.9969577166
"35","NM","001","Bernalillo","ABQ","M","nc",35.0515030681,-106.670172023
"35","NM","003","Catron","ABQ","M","nc",33.9153389364,-108.404724867
"35","NM","005","Chaves","ABQ","M","se",33.3632043999,-104.46700034
"35","NM","006","Cibola","ABQ","M","nc",34.9125737871,-107.999709033
"35","NM","007","Colfax","ABQ","M","ne",36.6061172082,-104.646832121
"35","NM","009","Curry","ABQ","M","ec",34.5741603989,-103.346811217
"35","NM","011","De Baca","ABQ","M","ec",34.3424002878,-104.411980211
"35","NM","013","Dona Ana","EPZ","M","sc",32.3526788806,-106.832784355
"35","NM","015","Eddy","MAF","M","se",32.4714931509,-104.304294369
"35","NM","017","Grant","EPZ","M","sc",32.7390307376,-108.382235471
"35","NM","019","Guadalupe","ABQ","M","ec",34.8633292975,-104.790698903
"35","NM","021","Harding","ABQ","M","ne",35.857958584,-103.819941283
"35","NM","023","Hidalgo","EPZ","M","sw",31.9141729666,-108.714797661
"35","NM","025","Lea","MAF","M","se",32.7921440342,-103.412446567
"35","NM","027","Lincoln","ABQ","M","nc",33.7452531945,-105.459235571
"35","NM","028","Los Alamos","ABQ","M","nc",35.8693194108,-106.307186504
"35","NM","029","Luna","EPZ","M","sc",32.1822026077,-107.74974327
"35","NM","031","McKinley","ABQ","M","nc",35.580612789,-108.261927698
"35","NM","033","Mora","ABQ","M","ne",36.0099479658,-104.944618388
"35","NM","035","Otero","EPZ","M","sc",32.613175662,-105.741681057
"35","NM","037","Quay","ABQ","M","ec",35.1043250583,-103.549732855
"35","NM","039","Rio Arriba","ABQ","M","nc",36.5095783394,-106.693105303
"35","NM","041","Roosevelt","ABQ","M","ec",34.0212805432,-103.480159472
"35","NM","043","Sandoval","ABQ","M","nc",35.688722483,-106.865928198
"35","NM","045","San Juan","ABQ","M","nc",36.508474362,-108.320592831
"35","NM","047","San Miguel","ABQ","M","ne",35.4802957782,-104.815859572
"35","NM","049","Santa Fe","ABQ","M","nc",35.5068274702,-105.976138685
"35","NM","051","Sierra","EPZ","M","nc",33.1304821754,-107.192520289
"35","NM","053","Socorro","ABQ","M","nc",34.007241009,-106.930326614
"35","NM","055","Taos","ABQ","M","nc",36.5783052736,-105.630941613
"35","NM","057","Torrance","ABQ","M","nc",34.6404893731,-105.850800978
"35","NM","059","Union","ABQ","M","ne",36.4817581576,-103.471010803
"35","NM","061","Valencia","ABQ","M","nc",34.715437361,-106.809117044
"36","NY","001","Albany","ALY","E","ec",42.6002206821,-73.9735498455
"36","NY","003","Allegany","BUF","E","ww",42.2574103086,-78.0275786019
"36","NY","005","Bronx","OKX","E","se",40.8526449188,-73.8669280551
"36","NY","005","Bronx","OKX","E","se",40.8250400611,-73.8707074101
"36","NY","007","Broome","BGM","E","cc",42.1602248456,-75.8196152928
"36","NY","009","Cattaraugus","BUF","E","ww",42.2485964125,-78.6789115124
"36","NY","011","Cayuga","BUFBGM","E","cc",42.9168873815,-76.554260601
"36","NY","013","Chautauqua","BUF","E","ww",42.2281888804,-79.3664475659
"36","NY","015","Chemung","BGM","E","cc",42.1412587022,-76.7600150662
"36","NY","017","Chenango","BGM","E","cc",42.4935571625,-75.6115447661
"36","NY","019","Clinton","BTV","E","nn",44.7461741543,-73.6781451526
"36","NY","021","Columbia","ALY","E","ec",42.2500869055,-73.6318270372
"36","NY","023","Cortland","BGM","E","cc",42.595012251,-76.0702434378
"36","NY","025","Delaware","BGM","E","cc",42.1982008649,-74.9664502772
"36","NY","027","Dutchess","ALY","E","ec",41.7651574419,-73.7428354488
"36","NY","029","Erie","BUF","E","ww",42.7619852513,-78.7307048392
"36","NY","031","Essex","BTV","E","nn",44.1171962358,-73.7726947354
"36","NY","033","Franklin","BTV","E","nn",44.5929254628,-74.3037530499
"36","NY","035","Fulton","ALY","E","ee",43.1138825624,-74.4221927567
"36","NY","037","Genesee","BUF","E","ww",43.0009711078,-78.1936413424
"36","NY","039","Greene","ALY","E","ec",42.2765577543,-74.1226671145
"36","NY","041","Hamilton","ALY","E","ee",43.6611353464,-74.4973494657
"36","NY","043","Herkimer","ALY","E","ee",43.4196242375,-74.962556203
"36","NY","045","Jefferson","BUF","E","cc",44.0409393741,-75.9101606057
"36","NY","047","Kings","OKX","E","se",40.6447242943,-73.947198777
"36","NY","049","Lewis","BUF","E","cc",43.7847174314,-75.4487643438
"36","NY","051","Livingston","BUF","E","ww",42.7280541709,-77.7754398821
"36","NY","053","Madison","BGM","E","cc",42.9128730137,-75.6697411873
"36","NY","055","Monroe","BUF","E","ww",43.1463736326,-77.6958540178
"36","NY","057","Montgomery","ALY","E","ee",42.9023082821,-74.4396976157
"36","NY","059","Nassau","OKX","E","se",40.7410614136,-73.5885361175
"36","NY","061","New York","OKX","E","se",40.7786433866,-73.9689268815
"36","NY","061","New York","OKX","E","se",40.7799487724,-73.9656682735
